Date,SPX_Index,Large_Value_Index,Small_Growth_Index,EAFE_Index,EM_Index,AGG_Index,IG_Corps_Index,Tsy_Index,MBS_Index,Muni_Index,SPX_ETF,Large_Value_ETF,Small_Growth_ETF,EAFE_ETF,EM_ETF,AGG_ETF,IG_Corps_ETF,Tsy_ETF,MBS_ETF,Muni_ETF
4/20/2007,3271.4145,1153.4389,443.1651,2916.1116,1301.4421,1314.47,1631,1778.37,1361.76,737.2905,190.271,25.2326,25.5234,87.3888,42.823,115.5158,134.7426,110.3433,100.9853,#N/A N/A
4/23/2007,3263.9317,1150.114,442.9653,2910.7443,1303.2396,1316.21,1634.26,1782.59,1363.09,737.7319,189.554,25.1601,25.5918,86.5376,42.597,115.6311,135.1328,110.7439,101.2258,#N/A N/A
4/24/2007,3262.7856,1147.3161,442.2423,2900.2809,1302.3839,1317.86,1636.93,1787.25,1364.49,738.3281,189.6308,25.1456,25.5589,86.483,42.659,115.6888,135.4727,111.1569,101.3261,#N/A N/A
4/25/2007,3296.1845,1159.444,444.9655,2914.0059,1305.937,1316.56,1634.27,1783.09,1363.55,738.0879,191.372,25.4269,25.718,87.2905,43.129,115.7349,135.2839,110.7689,101.296,#N/A N/A
4/26/2007,3293.9213,1158.1815,446.6138,2910.9598,1307.1108,1314.28,1630.41,1776.15,1361.72,737.3625,191.5896,25.4356,25.7818,86.8868,43.059,115.5158,134.9944,109.9678,101.1657,#N/A N/A
4/27/2007,3293.6347,1155.7502,444.958,2904.6563,1296.8851,1313.61,1629.11,1773.59,1361.12,737.161,191.436,25.395,25.7109,86.7013,42.858,115.4927,134.9566,109.9427,101.1156,#N/A N/A
4/30/2007,3267.8522,1148.3986,437.1996,2907.8328,1289.1211,1318.2,1636.91,1788.17,1364.62,738.5092,189.8485,25.2355,25.3334,86.3848,42.016,115.8849,135.6112,111.0943,101.316,#N/A N/A
5/1/2007,3276.5158,1150.7435,437.4209,2893.354,1288.0863,1317.56,1636.14,1788.19,1364.06,738.5385,190.335,25.2413,25.341,86.2975,42.183,115.8183,135.5358,111.1745,101.329,#N/A N/A
5/2/2007,3298.0937,1157.8228,444.3226,2909.3577,1296.1277,1317.56,1636.18,1788.19,1364.23,738.5918,191.4488,25.4734,25.7845,86.9522,43.021,115.853,135.4979,111.1117,101.3491,#N/A N/A
5/3/2007,3313.3147,1164.4494,444.2686,2911.5055,1311.355,1315.94,1633.53,1783.76,1363.05,738.0413,192.4858,25.569,25.8274,87.0723,43.404,115.7256,135.3082,110.8604,101.2283,#N/A N/A
5/4/2007,3320.5221,1166.9652,446.5958,2935.5617,1323.0965,1318.27,1637.51,1790.83,1365.1,739.0077,193.2156,25.6241,25.9009,87.8907,43.369,115.8762,135.637,111.3127,101.48,#N/A N/A
5/7/2007,3329.1419,1170.7987,445.7058,2956.8441,1328.8551,1319.17,1638.95,1793.28,1366.14,739.3269,193.254,25.7268,25.8502,88.0217,43.65,115.992,135.8014,111.6142,101.48,#N/A N/A
5/8/2007,3325.5395,1169.5408,445.405,2924.7035,1320.4456,1319.32,1638.85,1792.09,1366.31,739.6778,192.9979,25.6998,25.8274,87.3015,43.084,115.8646,135.7255,111.3629,101.5806,#N/A N/A
5/9/2007,3337.1525,1174.3236,448.0031,2940.987,1327.9378,1317.08,1634.87,1784.65,1364.61,739.3948,193.5228,25.8272,25.9465,87.7816,43.779,115.7256,135.5105,110.9232,101.3088,#N/A N/A
5/10/2007,3291.1209,1158.5341,438.9976,2915.1568,1322.2836,1318.45,1637.48,1788.12,1365.36,739.5525,191.5,25.4994,25.5488,86.0465,42.708,115.9225,135.5738,111.187,101.49,#N/A N/A
5/11/2007,3323.1967,1170.5991,444.5889,2921.311,1318.2458,1317.15,1635.24,1784,1364.19,739.6466,193.1387,25.6966,25.7717,87.4979,43.793,115.6909,135.4347,110.7976,101.3894,#N/A N/A
5/14/2007,3317.433,1169.5417,440.631,2925.4236,1329.0243,1316.77,1635.09,1781.99,1363.89,739.3722,192.7163,25.7053,25.7084,87.1705,43.358,115.7141,135.2956,110.5086,101.329,#N/A N/A
5/15/2007,3313.4127,1169.3763,436.1601,2933.1182,1322.1948,1315.73,1633.34,1778.3,1362.94,739.0824,192.7675,25.743,25.45,87.3233,43.421,115.6677,134.9921,110.4709,101.329,#N/A N/A
5/16/2007,3342.9527,1179.4393,439.1071,2923.3919,1337.7075,1316.31,1634.2,1779.72,1363.64,739.1207,194.0861,25.8939,25.5944,87.4542,44.04,115.6909,135.3082,110.3955,101.3793,#N/A N/A
5/17/2007,3340.1704,1179.207,437.1459,2914.799,1336.854,1313.79,1630.04,1772,1361.57,738.1615,193.702,25.9229,25.5032,87.0068,43.863,115.494,134.9036,109.9433,101.1779,#N/A N/A
5/18/2007,3362.2629,1186.1322,443.1103,2930.1201,1340.2705,1311.15,1625.82,1763.57,1359.26,737.0391,195.392,26.0302,25.8072,87.6834,44.106,115.1582,134.5243,109.2146,100.4531,#N/A N/A
5/21/2007,3367.4518,1188.7626,449.2385,2929.7878,1351.4531,1312.8,1627.97,1767.29,1361.04,737.2432,195.2896,26.0969,26.1618,87.2687,44.165,115.3898,134.7013,109.5412,100.9766,#N/A N/A
5/22/2007,3365.2879,1187.8163,452.5651,2937.4129,1356.0279,1310.6,1624.28,1759.58,1359.08,736.6414,195.1359,26.1317,26.3189,87.3451,44.193,115.1582,134.2714,108.9759,100.9162,#N/A N/A
5/23/2007,3361.2941,1185.745,451.1526,2961.6428,1354.3838,1309.09,1621.85,1754.28,1357.52,735.8093,195.1615,26.0969,26.2809,87.7925,44.123,115.0656,134.1449,108.6618,100.8256,#N/A N/A
5/24/2007,3329.0702,1173.3417,444.0371,2936.0993,1337.6739,1309.28,1622.19,1755.29,1357.57,735.813,193.3948,25.743,25.8331,86.9522,43.063,115.1119,134.3093,108.7623,100.8256,#N/A N/A
5/25/2007,3347.2472,1179.7812,447.6241,2928.4296,1339.6476,1309.1,1621.8,1754.83,1357.4,735.6963,194.2013,25.9005,26.0073,87.5088,43.723,115.054,134.2208,108.511,100.7752,#N/A N/A
5/28/2007,3347.2472,1179.7812,447.6241,2934.7139,1344.1019,1309.1,1621.8,1754.83,1357.4,735.6963,194.2013,25.9005,26.0073,87.5088,43.723,115.054,134.2208,108.511,100.7752,#N/A N/A
5/29/2007,3352.8933,1181.6888,451.1895,2946.3359,1341.6329,1308.55,1621.2,1753.63,1356.87,735.7222,194.9055,25.9432,26.2074,87.6179,43.574,114.9382,133.9553,108.4985,100.7652,#N/A N/A
5/30/2007,3380.9097,1191.7423,454.1105,2931.8918,1332.605,1308.72,1621.06,1754.52,1357.23,735.8091,196.493,26.1085,26.367,87.989,44.016,115.0772,134.0564,108.7246,100.8155,#N/A N/A
5/31/2007,3381.8512,1189.8046,457.0973,2961.9993,1353.5081,1308.2,1620.55,1754.79,1356.78,735.2382,196.2882,26.1143,26.557,88.4255,44.089,114.8224,133.9426,108.5236,100.6947,#N/A N/A
6/1/2007,3394.4931,1194.8759,460.3573,2980.9871,1375.894,1304.59,1614.99,1744.67,1353.35,733.88,197.2611,26.1781,26.7749,89.0038,45.246,114.7044,133.4324,107.9551,100.479,#N/A N/A
6/4/2007,3400.8849,1196.1275,460.9185,2991.6401,1379.9185,1306.59,1618.7,1752.26,1354.85,734.3536,197.2868,26.2158,26.8408,89.2439,45.045,114.844,133.6484,108.4471,100.5397,#N/A N/A
6/5/2007,3382.8429,1188.9688,458.0935,2987.8038,1381.4225,1303.92,1614.29,1744.03,1352.25,733.3245,196.5058,26.0795,26.6477,88.7856,44.888,114.5184,133.2164,107.766,100.388,#N/A N/A
6/6/2007,3353.7008,1178.4441,454.0758,2955.2283,1366.1298,1304.19,1613.81,1742.44,1352.37,733.1845,194.3934,25.8533,26.4633,87.5088,43.758,114.5649,133.3308,107.7155,100.3172,#N/A N/A
6/7/2007,3294.9202,1157.4294,445.2495,2925.709,1360.441,1296.71,1601.82,1720.31,1344.62,730.1158,190.8855,25.3834,25.9668,86.0138,43.084,113.7741,131.9079,105.7857,99.7104,#N/A N/A
6/8/2007,3332.3931,1170.0357,450.574,2895.2187,1344.3572,1295.94,1599.79,1717.36,1344.4,729.2653,193.3692,25.6502,26.1821,86.9522,43.845,113.6345,131.9714,105.6974,99.9531,#N/A N/A
6/11/2007,3335.6614,1172.275,449.6059,2912.7577,1354.2829,1295.71,1599,1714.92,1344.3,728.9205,193.702,25.7111,26.2809,87.2469,44.221,113.7159,131.5649,105.3947,99.5991,#N/A N/A
6/12/2007,3300.0328,1158.8215,443.3451,2895.1121,1354.1983,1288.66,1588.85,1694.97,1336.33,726.1525,191.5896,25.4762,25.9136,85.6973,43.477,113.0414,130.8573,103.8685,98.9822,#N/A N/A
6/13/2007,3350.9433,1176.5713,449.6019,2893.37,1355.7662,1291.79,1593.85,1707.17,1339.63,726.5992,194.4574,25.8127,26.2074,86.8104,44.322,113.2158,131.4252,105.1046,99.2553,#N/A N/A
6/14/2007,3367.2956,1182.0957,452.8102,2928.6455,1384.176,1291.57,1593.04,1703.72,1340.22,726.5644,195.6992,25.9374,26.4228,87.4542,45.017,113.4368,131.387,104.8397,99.2452,#N/A N/A
6/15/2007,3389.278,1189.2492,458.7458,2967.2233,1401.5829,1295.32,1598.35,1710.81,1344.76,727.5646,196.8074,26.1357,26.6904,88.1636,46.043,113.8438,131.9073,105.5587,99.5486,#N/A N/A
6/18/2007,3385.1902,1187.4371,458.0728,2973.9391,1418.2337,1297.58,1601.23,1714.23,1347.12,727.8515,196.576,26.0948,26.6423,88.6546,46.084,113.9253,131.8952,105.3442,99.6597,#N/A N/A
6/19/2007,3391.0966,1190.0308,459.2343,2969.3775,1418.244,1301.24,1606.71,1724.33,1350.59,729.1519,197.0646,26.1648,26.7209,88.7419,46.137,114.2858,132.7464,106.3281,100.1048,#N/A N/A
6/20/2007,3345.0446,1170.7019,453.0797,2979.7256,1421.7184,1298.21,1602.97,1717.52,1346.6,728.5343,194.326,25.7711,26.4648,87.6943,45.744,113.9369,132.1112,105.4704,99.8317,#N/A N/A
6/21/2007,3366.4662,1177.9018,455.4392,2957.7519,1425.6968,1295.63,1597.95,1709.51,1343.83,727.8844,195.406,25.8732,26.4901,88.4909,46.314,113.7972,131.7682,104.9659,99.589,#N/A N/A
6/22/2007,3323.0526,1160.662,452.9923,2949.1358,1422.0204,1297.57,1600.79,1714.42,1345.67,728.2961,193.5674,25.5436,26.3659,87.2687,45.702,114.0648,132.1239,105.647,99.6699,#N/A N/A
6/25/2007,3312.3927,1156.874,449.1582,2946.0781,1412.9002,1301.56,1606.83,1726.34,1349.33,729.5224,192.6416,25.4445,26.1529,87.2469,45.354,114.1695,132.2763,106.2272,99.9228,#N/A N/A
6/26/2007,3301.7898,1152.301,448.8943,2936.891,1404.6577,1300.11,1604.15,1722.12,1348.02,729.6203,190.6616,25.2258,26.0286,86.8104,44.958,114.0299,132.2509,106.2524,99.9329,#N/A N/A
6/27/2007,3332.1791,1162.4059,456.4557,2911.2006,1396.738,1301.9,1606.89,1728.51,1349.57,730.5325,193.3745,25.5874,26.4217,87.4324,45.584,114.2509,132.2509,106.3533,99.9936,#N/A N/A
6/28/2007,3330.8279,1162.761,456.6538,2942.4782,1412.213,1299.39,1603.32,1722.78,1347.29,730.1385,193.3488,25.6691,26.4901,87.5852,45.608,114.1695,132.1112,106.3281,99.8317,#N/A N/A
6/29/2007,3325.6355,1161.9667,454.511,2966.8354,1416.6447,1304.34,1612.62,1739.99,1351.08,731.4335,193.4131,25.5757,26.3963,88.1417,45.775,114.3904,132.8607,107.4254,100.0037,#N/A N/A
7/2/2007,3361.2311,1175.0279,461.1939,2988.511,1434.6215,1306.57,1615.66,1745.4,1353.24,732.2787,195.1617,25.8207,26.6499,89.4185,46.696,114.6935,132.5327,107.9875,100.3123,#N/A N/A
7/3/2007,3373.9502,1179.3879,463.2234,3006.529,1456.4192,1303.99,1611.06,1736.81,1351.17,731.7773,195.8688,26.0511,26.8198,89.8441,47.068,114.565,132.5582,107.3292,100.2412,#N/A N/A
7/4/2007,3373.9502,1179.3879,463.2234,3017.4917,1465.2512,1303.99,1611.06,1736.81,1351.17,731.7773,195.8688,26.0511,26.8198,89.8441,47.068,114.565,132.5582,107.3292,100.2412,#N/A N/A
7/5/2007,3375.1506,1177.0284,464.7714,3003.553,1467.7865,1298.66,1602.65,1721.58,1346.12,730.1463,195.6631,25.9519,26.7665,89.3967,47.277,114.0862,131.7032,106.1263,99.8858,#N/A N/A
7/6/2007,3387.2767,1180.4933,466.4872,3017.091,1479.3943,1295.97,1598.52,1713.4,1343.39,728.8935,196.6917,26.0365,27.0125,90.0405,48.087,113.8876,131.4479,105.6959,99.6726,#N/A N/A
7/9/2007,3390.4182,1182.035,467.0498,3031.5627,1497.2585,1298.61,1602.41,1720.35,1346.14,730.2744,196.7174,26.0511,27.0607,90.2588,48.553,114.0862,131.7159,106.0757,99.7437,#N/A N/A
7/10/2007,3342.333,1162.8139,459.1796,3026.2474,1493.4403,1305.17,1613.38,1741.74,1351.68,732.6221,194.0431,25.6516,26.66,89.1566,47.593,114.5767,132.622,107.8736,100.0889,#N/A N/A
7/11/2007,3361.8677,1169.7705,461.0717,3019.5387,1490.4935,1302.82,1608.26,1733.53,1349.92,731.9813,195.4188,25.7624,26.764,89.9969,47.99,114.3197,132.0222,106.7594,99.9975,#N/A N/A
7/12/2007,3425.9573,1190.8085,469.5753,3039.8955,1512.5583,1300.91,1604.87,1727.96,1348.52,731.2837,198.5046,26.2786,27.0556,91.2518,49.043,114.2029,131.499,106.3922,99.9264,#N/A N/A
7/13/2007,3436.6249,1196.2252,470.1919,3060.472,1533.929,1301.78,1607.16,1730.84,1348.95,731.717,199.096,26.4098,27.2137,91.1864,49.634,114.3431,132.0733,106.6834,99.8555,#N/A N/A
7/16/2007,3430.0284,1192.6224,466.71,3064.4306,1526.306,1305.56,1612.83,1743.71,1352.05,732.9661,199.0703,26.3398,27.053,90.979,49.137,114.5767,132.4178,107.709,100.1092,#N/A N/A
7/17/2007,3429.6963,1190.941,467.8269,3054.2394,1526.2346,1303.13,1608.86,1736.99,1349.63,732.8021,198.9675,26.3602,27.1722,90.6735,49.127,114.3665,132.1371,107.4811,100.028,#N/A N/A
7/18/2007,3422.9764,1188.2382,465.922,3026.6286,1515.9399,1306.95,1614,1748.62,1353.24,733.9308,198.6075,26.2173,26.9491,90.357,48.525,114.6587,132.5199,107.8863,100.1701,#N/A N/A
7/19/2007,3438.3591,1191.2353,469.87,3054.2207,1532.0875,1305.93,1612.4,1745.67,1352.11,733.7229,199.3789,26.2902,27.1317,90.8699,48.991,114.6585,132.2392,107.8609,100.2209,#N/A N/A
7/20/2007,3396.352,1175.2776,461.6256,3042.7928,1541.4383,1309.25,1617.09,1756.3,1354.87,735.1652,197.3603,25.9548,26.8147,89.9314,48.671,114.9271,132.6093,108.8358,100.4748,#N/A N/A
7/23/2007,3412.9573,1179.3565,461.7236,3045.4203,1557.8774,1308.94,1616.19,1756.5,1354.68,735.2024,197.9646,26.1094,26.8248,90.477,50.079,114.857,132.4561,108.6586,100.4646,#N/A N/A
7/24/2007,3345.3654,1152.7556,449.3992,3022.3022,1549.4768,1309.33,1616.34,1758.01,1354.75,735.2634,194.5317,25.5466,26.1681,89.113,48.365,115.0906,132.2902,109.0638,100.4545,#N/A N/A
7/25/2007,3361.005,1158.5955,449.3896,2980.7626,1537.5069,1310.97,1618.47,1765.17,1355.67,735.5692,194.9303,25.6895,26.1022,88.8729,48.643,115.0205,132.3923,109.279,100.4646,#N/A N/A
7/26/2007,3282.5705,1128.4135,438.3051,2918.7053,1503.0591,1315.92,1623.87,1782.24,1359.85,737.0227,190.3145,25.0216,25.5088,85.9155,46.31,115.4293,132.1116,110.1906,100.8605,#N/A N/A
7/27/2007,3230.5687,1110.4445,431.1167,2876.5076,1454.8853,1314.59,1619.73,1780.43,1359.15,737.0928,186.573,24.5696,25.0524,84.7261,45.566,115.3125,131.6266,110.5071,100.7083,#N/A N/A
7/30/2007,3263.7645,1121.1949,434.7892,2880.8637,1467.4498,1313.1,1613.71,1778.65,1358.03,737.2375,189.4916,24.8088,25.4606,86.232,47.058,115.2541,131.8308,110.1906,100.6474,#N/A N/A
7/31/2007,3222.5333,1108.2224,430.9061,2923.0375,1491.955,1315.22,1616.35,1786.54,1360.23,737.1015,187.3573,24.453,25.0828,86.1229,46.095,115.6162,131.767,110.9883,100.6981,#N/A N/A
8/1/2007,3246.0613,1115.1392,431.8753,2871.1263,1440.976,1315.84,1616.25,1787.38,1361.48,737.0828,188.2701,24.7533,25.1057,86.2647,45.914,115.3489,132.1906,110.7483,100.9172,#N/A N/A
8/2/2007,3260.9903,1118.5858,436.1622,2886.2294,1449.7541,1316.95,1618.63,1789.6,1363.15,736.3645,189.7745,24.8,25.4454,86.5267,46.422,115.2902,132.0111,111.028,100.9579,#N/A N/A
8/3/2007,3174.4942,1085.8563,421.9153,2879.3924,1449.0542,1320.4,1623.55,1796.38,1367.1,736.2698,184.8887,24.0418,24.6467,84.9661,44.419,115.7947,132.6651,111.7652,101.3353,#N/A N/A
8/6/2007,3251.2217,1114.2482,428.0767,2861.3142,1420.2112,1318.52,1618.86,1789.53,1365.85,735.3814,187.9873,24.7533,24.8242,85.8937,45.212,115.607,132.2035,110.9517,101.1517,#N/A N/A
8/7/2007,3271.3699,1122.9674,434.4334,2879.3001,1426.5478,1318.61,1618.7,1790.01,1366.35,734.9135,189.993,24.9866,25.1792,86.1884,45.549,115.5248,132.5625,110.8627,101.3353,#N/A N/A
8/8/2007,3318.4978,1138.5105,447.481,2932.3634,1466.9288,1313.93,1612.64,1768.39,1362.95,732.4763,192.6416,25.2724,25.8156,87.5852,47.079,115.3841,132.7036,109.5154,100.9885,#N/A N/A
8/9/2007,3220.7402,1102.6145,441.9513,2890.6576,1448.1532,1316.6,1616.47,1771.2,1364.38,732.9785,186.933,24.4996,25.3415,85.0862,45.132,115.5248,132.5882,109.6679,101.2027,#N/A N/A
8/10/2007,3221.966,1104.0147,440.2639,2801.4974,1400.3399,1316.52,1615.94,1774.02,1363.76,732.9806,186.0587,24.4238,25.3491,83.6239,44.349,115.1377,131.9983,109.4137,101.1211,#N/A N/A
8/13/2007,3220.8588,1102.5615,435.9991,2834.2567,1414.5515,1316.94,1617.47,1776.02,1363.72,732.9198,186.7273,24.5142,25.2629,83.7876,44.787,115.3489,132.4599,109.7315,101.1007,#N/A N/A
8/14/2007,3162.7202,1082.88,426.6754,2806.2505,1394.4973,1318.82,1620.82,1782.19,1364.23,731.6588,183.8729,24.138,24.7228,82.98,43.63,115.6656,133.2888,110.0238,101.1823,#N/A N/A
8/15/2007,3119.6235,1068.7925,420.4536,2765.795,1361.1275,1318.46,1617.31,1779.67,1362.69,730.3343,181.34,23.6685,24.3805,81.0376,41.915,115.8181,132.9277,109.6298,100.8152,#N/A N/A
8/16/2007,3129.8854,1079.0686,426.484,2681.7702,1284.5604,1323.53,1621.41,1797.53,1367.38,727.8951,182.7029,24.0739,24.4768,80.6884,41.203,115.7477,131.6393,110.7611,101.2435,#N/A N/A
8/17/2007,3206.7758,1108.7152,435.6032,2703.1435,1286.1091,1322.04,1616.41,1783.99,1369.05,726.419,186.0587,24.6892,24.8724,81.4304,42.507,116.0058,131.8701,110.3162,101.4679,#N/A N/A
8/20/2007,3205.9109,1107.7537,437.2154,2737.3,1334.6801,1324.43,1620.53,1791.49,1370.55,726.6369,185.9687,24.7417,25.0068,81.6923,42.593,115.9002,132.819,110.3797,101.5801,#N/A N/A
8/21/2007,3209.4078,1109.2972,437.2747,2753.0531,1332.3556,1327.22,1624.36,1798.14,1372.92,727.0724,186.3415,24.7008,25.0549,81.6378,42.437,116.4398,133.0882,110.9136,101.7842,#N/A N/A
8/22/2007,3247.185,1121.6774,443.2135,2788.0714,1366.7271,1325.76,1622.1,1794.98,1371.61,726.4494,188.553,24.9604,25.2578,83.5693,44.262,116.346,133.3575,110.7356,101.6923,#N/A N/A
8/23/2007,3243.7468,1120.1492,437.8008,2821.3701,1390.8147,1326.55,1625.4,1800.08,1372.39,726.3907,188.3859,24.905,25.2081,83.9403,44.488,116.4868,133.4216,111.117,101.8248,#N/A N/A
8/24/2007,3281.517,1131.5916,443.9205,2835.6397,1396.9403,1326.8,1623.72,1802.76,1374.58,726.0246,190.713,25.1733,25.4328,85.4026,45.549,116.1935,133.7166,111.6635,101.9166,#N/A N/A
8/27/2007,3253.6318,1120.448,438.997,2845.0479,1423.4431,1329.95,1627.88,1810.96,1377.88,726.855,188.9387,24.9225,25.379,84.4969,45.758,116.5454,133.3575,112.2482,102.2838,#N/A N/A
8/28/2007,3177.4075,1092.2888,427.3691,2812.1811,1411.496,1333.23,1632.94,1815.73,1379.97,728.7341,184.7858,24.3217,24.738,82.7945,43.897,117.0147,134.4988,112.4389,102.3144,#N/A N/A
8/29/2007,3247.8909,1115.1426,437.7892,2809.2081,1408.2969,1331.25,1629.6,1812.08,1377.46,731.3778,188.4116,24.765,25.1969,84.6933,45.636,116.78,133.8833,112.1338,102.1818,#N/A N/A
8/30/2007,3234.491,1108.3768,436.0034,2833.2458,1426.7618,1333.86,1634.11,1823.53,1378.98,733.5158,187.9101,24.6425,25.1107,84.104,45.403,117.0264,134.2808,112.8837,102.2124,#N/A N/A
8/31/2007,3270.8322,1120.3951,441.6995,2877.9293,1460.8091,1331.34,1629.43,1819.82,1376.24,733.9166,189.7616,24.9254,25.4429,85.5773,46.575,117.0968,134.9091,112.9727,102.396,#N/A N/A
9/3/2007,3270.8322,1120.3951,441.6995,2880.8341,1467.8996,1331.34,1629.43,1819.82,1376.24,733.9166,189.7616,24.9254,25.4429,85.5773,46.575,117.0968,134.9091,112.9727,102.396,#N/A N/A
9/4/2007,3305.1265,1132.3823,446.6555,2887.8879,1466.6279,1331.27,1629.28,1819.05,1375.98,734.4901,191.6773,25.217,25.8587,86.363,47.36,116.9669,134.6111,113.0258,102.015,#N/A N/A
9/5/2007,3268.6247,1118.3291,441.8126,2856.5631,1459.1901,1337.46,1637.72,1833.39,1382.54,736.8867,190.0187,24.8583,25.6103,85.108,46.644,117.3439,135.1393,113.932,102.3017,#N/A N/A
9/6/2007,3283.112,1122.7026,443.3945,2871.279,1471.2068,1336.21,1633.85,1829.76,1382.24,739.7147,190.4559,24.9575,25.6483,85.4245,47.009,117.3203,134.8301,113.6384,102.3836,#N/A N/A
9/7/2007,3227.5996,1105.184,433.728,2843.33,1463.9414,1345.29,1643.63,1852.1,1392.08,744.789,187.8073,24.5929,25.2553,84.3878,45.949,118.0508,135.5644,115.2465,103.172,#N/A N/A
9/10/2007,3223.6097,1102.2975,430.5456,2815.0274,1446.818,1348.12,1647.51,1863.28,1394.34,747.2854,187.4473,24.5784,25.1361,84.0386,45.984,118.3335,135.9638,116.1399,103.3358,101.36
9/11/2007,3267.5606,1116.9759,438.0948,2856.2272,1463.6821,1345.01,1643.34,1860.77,1390.79,747.1266,189.633,24.7621,25.3212,85.4899,46.912,118.1214,135.1779,116.0506,103.1003,101.12
9/12/2007,3268.5958,1118.4256,436.3184,2869.9212,1466.2646,1342.18,1638.54,1853.11,1387.57,746.6501,190.1216,24.8992,25.4251,85.5773,47.079,117.9565,134.624,115.6166,102.9365,101.32
9/13/2007,3296.3078,1130.1364,437.7344,2879.413,1481.9189,1338.33,1631.91,1841.02,1385.09,744.9236,191.4588,25.1762,25.4429,85.9374,47.6,117.6148,134.4309,114.5829,102.7317,100.93
9/14/2007,3296.9792,1131.1432,439.3809,2869.2834,1490.5077,1339.68,1632.48,1844.56,1386.93,745.001,191.4459,25.1357,25.5063,85.4354,47.694,117.6973,134.8044,114.7488,102.8341,101.01
9/17/2007,3280.1206,1126.0373,435.3078,2837.2213,1478.6955,1339.99,1633.61,1846.11,1387.55,745.0959,190.4173,25.0412,25.3389,84.235,47.392,117.7444,134.7528,115.2976,102.916,100.84
9/18/2007,3375.9652,1160.6893,451.3709,2846.4854,1491.3351,1342.95,1635.85,1839.93,1392.92,744.5353,196.0231,25.6941,26.0236,86.9741,49.687,117.9918,135.0749,114.4297,103.0389,100.77
9/19/2007,3396.6137,1168.2224,456.4947,2945.1173,1542.0003,1342.68,1635.57,1827.84,1393.62,744.1541,197.1803,25.984,26.3152,87.7598,49.913,117.9683,134.3277,113.3704,103.1515,100.65
9/20/2007,3374.5193,1158.2346,452.8015,2963.5757,1552.7949,1333.82,1624.31,1802.2,1383.7,741.255,195.7917,25.7974,26.1858,87.6834,49.756,117.1318,134.0829,111.2263,102.4144,99.71
9/21/2007,3390.0748,1162.2727,455.3025,2963.6021,1562.9083,1336.79,1633.58,1811.32,1385.2,741.5969,196.3172,25.8945,26.2857,88.0653,50.417,117.4735,134.7142,112.1707,102.6498,100.04
9/24/2007,3372.2551,1153.6838,452.4885,2969.6762,1581.1819,1337.52,1636.95,1814.57,1384.73,741.9824,195.9555,25.7037,26.1055,88.2618,51.043,117.4852,135.3841,112.4898,102.5781,99.99
9/25/2007,3371.1603,1150.7247,452.4632,2964.8072,1575.2047,1338.12,1636.27,1813.4,1385.29,743.2851,195.5679,25.5921,26.1207,88.3709,50.851,117.5795,135.3068,112.0942,102.6396,100.18
9/26/2007,3389.9899,1158.0316,456.1539,2976.2239,1590.6166,1338.39,1637.01,1812.24,1385.17,743.0365,196.6014,25.7888,26.2959,88.8074,51.529,117.4617,135.6417,112.1963,102.6088,100.2
9/27/2007,3403.3679,1163.3117,459.0551,3016.5651,1619.5508,1342.02,1642.34,1823.94,1388.81,744.1338,197.764,25.8769,26.4203,89.986,52.294,117.662,135.9896,112.9748,102.8648,100.48
9/28/2007,3393.1237,1158.8409,454.5315,3032.5606,1622.3006,1341.44,1641.98,1824.94,1386.81,744.776,197.1052,25.7653,26.2604,90.1278,51.964,117.8387,135.8994,113.23,102.8034,100.71
10/1/2007,3438.2466,1175.2397,465.176,3050.188,1640.0483,1342.84,1643.61,1831.25,1389.34,745.3427,199.3271,26.1205,26.768,91.2846,53.598,117.4431,135.0271,113.8742,103.0937,100.6
10/2/2007,3437.3478,1176.1502,468.9912,3057.5011,1675.3465,1344.92,1647.98,1836.1,1390.65,746.5447,199.0558,26.1528,26.9711,91.0554,53.963,117.8927,134.8977,114.233,103.104,100.85
10/3/2007,3422.404,1171.7287,466.9326,3063.62,1660.7297,1344.98,1648.75,1833.62,1391.32,746.55,198.6554,26.0618,27.3443,90.6407,52.329,117.9518,135.5059,113.8999,103.0012,100.79
10/4/2007,3429.6637,1175.4012,468.8043,3058.845,1650.9367,1346.73,1653.36,1838.19,1392.43,747.06,198.9654,26.144,26.9051,90.9572,52.851,117.9045,136.5802,114.3355,103.1451,100.96
10/5/2007,3463.4292,1186.2377,477.9798,3080.6133,1677.8405,1340.04,1643.79,1815.96,1386.42,744.9086,201.3294,26.3824,27.4509,91.8848,54.613,116.9699,136.0236,113.1055,102.7133,100.51
10/8/2007,3452.289,1179.5016,475.8519,3058.845,1683.9861,1340.04,1643.79,1815.96,1386.42,744.9086,200.2572,26.2027,27.3443,91.0336,54.033,117.8927,136.5025,113.0158,102.8984,100.76
10/9/2007,3480.3049,1189.3862,479.5635,3080.684,1697.914,1340.56,1644.91,1817.04,1387.58,745.1577,202.1433,26.4492,27.494,92.0485,54.874,117.6442,135.9072,112.8749,102.7956,100.5
10/10/2007,3474.6034,1184.4129,480.3024,3095.4424,1712.6756,1340.82,1647.24,1817.57,1387.11,745.0873,201.8074,26.279,27.5746,91.8739,54.947,117.798,136.386,112.939,102.8161,100.74
10/11/2007,3456.8785,1181.3846,473.7014,3128.7281,1736.962,1341.27,1647.31,1814.55,1388.55,744.6633,200.8386,26.2115,27.3468,92.2995,54.464,117.8808,136.6708,112.8236,102.9189,100.8
