date,SPY,VLUE,QUAL,SIZE,MTUM,USMV
2015-09-23,193.6,60.5,60.93,62.5435,70.48,40.04
2015-09-24,192.9,60.31,60.76,62.205,69.95,40.01
2015-09-25,192.85,59.97,60.56,62.47,69.365,39.82
2015-09-28,188.01,58.44,59.23,61.1501,67.1999,39.02
2015-09-29,188.12,58.472,59.41,60.51,66.7,39.1
2015-09-30,191.63,59.96,60.45,61.78,68.21,39.59
2015-10-01,192.13,59.69,60.44,61.67,68.79,39.64
2015-10-02,195.0,60.505,61.24,62.56,69.79,40.14
2015-10-05,198.47,62.28,62.21,63.66,70.515,40.71
2015-10-06,197.79,62.26,61.99,63.38,69.62,40.4
2015-10-07,199.41,62.95,62.49,63.98,69.83,40.69
2015-10-08,201.21,63.66,63.1,64.66,70.3,41.0
2015-10-09,201.33,63.5566,63.15,64.51,70.68,41.08
2015-10-13,200.25,63.32,62.62,64.3,70.55,41.03
2015-10-15,202.35,63.78,63.19,64.68,70.96,41.19
2015-10-16,203.27,63.8367,63.55,64.86,71.55,41.52
2015-10-19,203.37,63.96,63.63,64.95,71.88,41.61
2015-10-20,203.09,63.88,63.65,65.04,71.27,41.54
2015-10-21,201.85,63.2939,63.5,64.81,70.7,41.39
2015-10-22,205.26,64.17,64.92,65.58,71.17,41.99
2015-10-23,207.51,64.69,65.53,65.6916,72.11,42.01
2015-10-26,207.0,64.27,65.47,65.59,72.51,42.03
2015-10-27,206.6,63.88,65.33,65.38,72.76,41.97
2015-10-28,208.95,64.9,65.98,65.85,73.35,42.21
2015-10-29,208.83,64.5599,65.93,65.99,73.47,42.21
2015-10-30,207.93,64.34,65.68,65.9705,73.2,41.96
2015-11-02,210.39,65.17,66.32,66.48,73.57,42.34
2015-11-03,211.0,65.25,66.64,66.19,73.42,42.3
2015-11-05,210.15,64.8338,66.15,66.139,73.925,42.13
2015-11-11,207.74,64.0537,65.42,65.8076,73.22,41.68
2015-11-12,204.84,63.28,64.51,65.0,72.23,41.19
2015-11-18,208.73,64.0,65.73,65.58,73.4999,41.85
2015-11-19,208.55,63.75,65.75,65.7837,73.05,41.86
2015-11-24,209.35,63.97,66.18,65.73,73.85,41.98
2015-11-25,209.32,63.9754,66.23,66.21,74.1,41.99
2015-11-27,209.56,64.0305,66.31,66.15,74.26,42.07
2015-11-30,208.69,63.9001,65.97,66.35,73.59,41.87
2015-12-01,210.68,64.47,66.41,66.63,74.44,42.32
2015-12-02,208.529,63.8599,65.89,65.965,74.05,41.92
2015-12-03,205.61,62.9301,64.9,64.85,72.84,41.37
2015-12-07,208.35,63.62,66.01,65.7499,74.13,42.129
2015-12-08,206.949,62.88,65.63,65.28,74.21,42.04
2015-12-09,205.34,62.4679,65.04,64.735,73.17,41.68
2015-12-10,205.87,63.28,65.24,64.9242,73.23,41.66
2015-12-11,201.88,61.64,63.94,63.72,71.97,41.16
2015-12-14,202.9008,61.35,64.37,63.76,72.72,41.45
2015-12-15,205.0308,62.44,64.96,64.45,73.15,41.8
2015-12-16,208.03,63.32,65.78,65.32,74.3,42.4
2015-12-17,204.86,62.25,64.86,64.4301,73.45,41.97
2015-12-18,200.0208,61.5185,63.66,63.818,72.33,41.37
2015-12-21,201.67,61.79,64.22,63.8,72.97,41.65
2015-12-22,203.5,62.45,64.76,64.0155,73.39,41.97
2015-12-23,206.02,63.43,65.51,65.25,73.83,42.37
2015-12-28,205.21,62.42,65.01,64.83,73.64,42.09
2015-12-29,207.4,63.16,65.7,65.45,74.53,42.44
2015-12-30,205.93,62.6101,65.26,65.2897,74.13,42.26
2016-01-04,201.0192,61.18,63.62,63.2,71.81,41.3
2016-01-06,198.82,60.16,63.03,62.86,71.77,41.32
2016-01-07,194.05,58.86,61.53,61.78,70.17,40.65
2016-01-08,191.923,58.218,60.83,61.04,69.5,40.24
2016-01-11,192.11,57.86,60.92,60.6848,69.92,40.3
2016-01-12,193.6608,58.28,61.54,61.19,70.67,40.51
2016-01-13,188.83,56.758,60.1453,59.86,68.49,39.87
2016-01-14,191.93,57.32,61.05,60.62,69.26,40.28
2016-01-15,187.81,55.83,59.85,59.54,67.95,39.76
2016-01-20,185.65,54.75,59.18,58.91,67.79,39.41
2016-01-21,186.69,54.99,59.44,59.31,68.02,39.53
2016-01-22,190.52,55.88,60.73,60.296,69.36,40.28
2016-01-25,187.64,54.84,59.8,59.31,68.62,39.94
2016-01-26,190.2,55.82,60.69,60.2,69.22,40.46
2016-01-27,188.13,55.61,59.93,59.83,68.19,40.225
2016-01-28,189.11,55.49,60.14,59.932,69.18,40.28
2016-01-29,193.7208,56.84,61.59,61.39,70.5,41.24
2016-02-01,193.65,57.25,61.64,61.3952,70.88,41.39
2016-02-02,190.16,55.51,60.61,60.4,69.87,40.96
2016-02-03,191.3,55.86,61.05,60.53,69.14,41.06
2016-02-04,191.6,56.15,61.17,61.1,68.44,40.94
2016-02-05,187.95,55.53,60.06,60.83,66.39,40.46
2016-02-08,185.42,54.6099,59.44,59.08,64.88,40.09
2016-02-09,185.43,54.45,59.59,59.15,65.23,40.1
2016-02-10,185.27,54.4,59.66,59.26,65.94,40.2
2016-02-11,182.86,53.5399,58.93,58.25,65.43,39.84
2016-02-12,186.63,54.96,59.97,59.3618,66.32,40.39
2016-02-16,189.78,56.23,60.93,60.5199,67.46,40.88
2016-02-17,192.88,57.245,61.83,61.4099,68.54,41.26
2016-02-18,192.09,56.9693,61.7,61.2591,67.97,41.35
2016-02-19,192.0,56.68,61.64,61.187,68.36,41.38
2016-02-22,194.78,57.87,62.37,62.0598,69.39,41.78
2016-02-23,192.32,57.07,61.69,61.76,69.05,41.58
2016-02-24,193.2,57.32,62.02,61.87,69.45,41.77
2016-02-26,195.0892,58.03,62.42,62.81,70.26,41.95
2016-02-29,193.56,57.8732,61.96,62.146,69.6,41.67
2016-03-01,198.11,59.03,63.36,63.124,71.2,42.31
2016-03-03,199.775,59.93,63.55,63.65,71.01,42.52
2016-03-07,200.59,60.62,63.73,64.3624,70.16,42.59
2016-03-09,199.38,59.99,63.43,64.06,70.25,42.59
2016-03-10,199.54,60.16,63.48,63.8001,70.3299,42.65
2016-03-11,202.76,61.33,64.39,65.03,71.45,43.15
2016-03-14,202.5,61.1,64.38,65.12,71.6,43.16
2016-03-15,202.17,60.7401,64.45,64.79,71.56,43.14
2016-03-16,203.34,61.22,64.74,65.3599,71.95,43.35
2016-03-17,204.63,61.59,65.25,65.9355,71.91,43.6
2016-03-18,204.38,62.1,65.4,66.1799,72.05,43.68
2016-03-21,204.67,62.16,65.54,66.11,72.18,43.64
2016-03-22,204.56,62.09,65.51,66.162,72.21,43.57
2016-03-23,203.2092,60.83,64.875,65.34,71.93,43.29
2016-03-24,203.12,60.74,64.8,64.95,71.91,43.29
2016-03-28,203.24,60.79,64.89,65.42,72.12,43.39
2016-03-30,206.02,61.5,65.79,66.428,73.3,43.99
2016-04-01,206.92,61.43,66.12,66.5224,73.9,44.3
2016-04-04,206.25,61.03,65.89,66.25,73.53,44.22
2016-04-05,204.1892,60.4,65.43,65.72,72.77,43.85
2016-04-07,203.95,60.18,65.34,65.334,72.96,43.88
2016-04-08,204.4992,60.34,65.5,65.741,72.84,43.98
2016-04-11,204.0201,60.25,65.33,65.7307,72.39,43.81
2016-04-12,205.92,60.86,65.92,66.0099,72.81,44.08
2016-04-13,208.0008,61.81,66.47,66.629,73.22,44.09
2016-04-14,208.01,61.74,66.44,66.56,73.15,44.01
2016-04-18,209.2392,62.02,66.86,67.05,73.85,44.45
2016-04-19,209.9,62.58,67.01,67.26,73.59,44.54
2016-04-20,210.1,63.0,66.96,67.4301,73.72,44.29
2016-04-21,208.97,62.68,66.57,66.601,73.24,43.76
2016-04-22,208.97,63.02,66.51,66.86,72.77,43.9
2016-04-25,208.61,62.73,66.46,66.73,72.9,44.0
2016-04-26,208.9192,63.05,66.56,67.1999,72.82,43.97
2016-04-27,209.35,63.39,66.6,67.36,72.81,44.12
2016-04-28,207.4475,62.7,65.98,67.534,72.52,43.92
2016-04-29,206.3308,61.81,65.36,66.3417,72.64,43.77
2016-05-02,207.97,62.03,65.95,67.0,73.56,44.15
2016-05-03,206.1592,61.31,65.43,66.62,73.06,44.0
2016-05-04,205.01,60.66,65.02,66.3599,72.99,44.05
2016-05-05,204.97,60.51,65.05,66.5916,72.87,44.08
2016-05-06,205.72,60.78,65.2,66.56,73.33,44.22
2016-05-09,205.8892,60.64,65.34,66.76,73.85,44.41
2016-05-10,208.45,61.43,66.08,67.54,74.84,44.78
2016-05-11,206.5,60.79,65.38,67.05,74.03,44.41
2016-05-12,206.56,60.57,65.51,66.87,74.21,44.55
2016-05-13,204.76,59.99,64.93,66.2617,73.8,44.25
2016-05-16,206.78,60.7,65.55,67.03,74.28,44.63
2016-05-17,204.8508,60.39,64.94,66.35,73.25,44.02
2016-05-18,204.91,60.44,64.84,66.15,73.23,43.76
2016-05-19,204.2,60.44,64.57,66.11,72.98,43.74
2016-05-20,205.49,60.99,64.8671,66.32,73.31,43.84
2016-05-23,205.21,60.98,64.76,66.44,73.01,43.73
2016-05-24,207.87,61.78,65.75,67.12,74.18,44.17
2016-05-25,209.28,62.4,66.03,67.532,74.22,44.25
2016-05-26,209.34,62.35,66.01,67.56,74.37,44.38
2016-05-27,210.24,62.63,66.24,67.72,74.62,44.49
2016-05-31,209.84,62.72,66.06,67.96,74.42,44.46
2016-06-01,210.27,62.7,66.16,67.95,74.63,44.54
2016-06-02,210.91,62.95,66.21,68.3,74.83,44.72
2016-06-03,210.28,62.6,66.08,68.16,75.12,44.83
2016-06-06,211.35,63.02,66.5,68.245,75.08,44.8
2016-06-07,211.68,63.29,66.45,68.49,75.1,44.86
2016-06-08,212.37,63.44,66.65,68.75,75.56,45.1
2016-06-09,212.08,63.26,66.57,68.63,75.8403,45.24
2016-06-10,210.07,62.53,66.03,68.02,75.4,45.06
2016-06-13,208.4492,61.86,65.51,67.59,74.92,44.8
2016-06-14,208.04,61.46,65.42,67.3732,75.0,44.86
2016-06-15,207.75,61.47,65.24,67.37,74.83,44.8
2016-06-16,208.37,61.45,65.57,67.2591,75.13,45.03
2016-06-17,206.52,61.6,65.31,67.47,74.66,44.83
2016-06-20,207.85,61.99,65.73,68.02,75.1,45.02
2016-06-21,208.44,61.76,65.48,67.78,75.04,44.93
2016-06-22,208.1,61.65,65.38,68.01,74.86,44.92
2016-06-23,210.81,62.63,66.21,68.3199,75.54,45.31
2016-06-24,203.13,60.03,63.9201,66.24,73.94,44.51
2016-06-27,199.6,58.44,62.94,64.8305,73.59,44.29
2016-06-28,203.1997,59.6,63.98,65.38,74.49,44.82
2016-06-29,206.66,60.7,65.03,67.1745,75.34,45.42
2016-06-30,209.475,61.63,66.0,68.1,76.4,46.21
2016-07-01,209.9208,61.76,66.12,68.418,76.47,46.29
2016-07-05,208.41,60.9,65.73,67.82,76.72,46.42
2016-07-06,209.66,61.33,66.0,67.84,77.19,46.53
2016-07-07,209.526,61.4,65.96,68.19,76.78,46.31
2016-07-08,212.65,62.54,66.87,69.2192,77.7,46.83
2016-07-11,213.4,62.82,67.05,69.44,77.86,46.87
2016-07-12,214.95,63.64,67.41,69.79,77.68,46.76
2016-07-13,214.92,63.66,67.4,69.79,77.8,46.93
2016-07-14,216.12,64.1,67.71,70.0,77.94,47.0
2016-07-15,215.83,64.09,67.72,69.9,77.85,46.91
2016-07-18,216.4092,64.29,67.84,70.052,78.02,46.88
2016-07-19,216.19,64.17,67.88,69.93,78.2,46.93
2016-07-20,217.085,64.55,68.19,70.27,78.34,46.96
2016-07-21,216.265,64.32,67.92,69.97,77.95,46.9
2016-07-22,217.24,64.61,68.25,70.0901,78.49,47.18
2016-07-25,216.65,64.48,68.15,70.27,78.28,47.05
2016-07-26,216.75,64.66,67.98,70.565,78.03,46.96
2016-07-27,216.52,64.62,67.94,70.25,77.77,46.69
2016-07-28,216.77,64.411,67.96,70.359,78.14,46.79
2016-07-29,217.12,64.42,68.01,70.425,78.45,46.89
2016-08-01,216.94,64.13,67.94,70.28,78.57,46.96
2016-08-02,215.5492,63.32,67.69,69.53,78.23,46.75
2016-08-03,216.18,63.8101,67.79,69.8489,77.92,46.4
2016-08-04,216.4097,63.82,67.77,69.948,78.09,46.54
2016-08-05,218.18,64.64,68.34,70.3107,78.34,46.68
2016-08-08,218.05,64.6,68.3,70.3507,78.15,46.56
2016-08-09,218.18,64.66,68.25,70.285,78.35,46.66
2016-08-10,217.64,64.34,68.13,70.1,78.47,46.69
2016-08-11,218.65,64.81,68.49,70.53,78.71,46.77
2016-08-12,218.46,64.77,68.4,70.51,78.68,46.71
2016-08-15,219.09,65.21,68.59,70.66,78.46,46.64
2016-08-16,217.96,64.9818,68.17,70.3599,77.7,46.22
2016-08-17,218.37,64.97,68.37,70.1,77.96,46.33
2016-08-18,218.86,65.21,68.42,70.4948,77.99,46.48
2016-08-19,218.54,65.17,68.4101,70.55,77.73,46.32
2016-08-22,218.53,65.06,68.37,70.417,77.84,46.38
2016-08-23,218.97,65.38,68.52,70.69,77.88,46.38
2016-08-24,217.85,65.03,68.24,70.34,77.44,46.15
2016-08-25,217.7,64.94,68.24,70.57,77.4,46.16
2016-08-26,217.29,64.85,68.04,70.02,77.1728,45.94
2016-08-29,218.3608,65.26,68.28,70.56,77.67,46.25
2016-08-30,218.0,65.28,68.04,70.4799,77.34,45.99
2016-08-31,217.38,65.22,67.86,69.969,77.28,45.97
2016-09-01,217.39,65.03,67.81,70.248,77.41,45.99
2016-09-02,218.37,65.4,68.13,70.47,77.82,46.27
2016-09-06,219.0308,65.53,68.21,70.7,78.27,46.43
2016-09-07,219.01,65.67,68.22,70.75,78.06,46.4
2016-09-08,218.51,65.63,67.93,70.7,77.69,46.14
2016-09-09,213.28,64.15,66.3925,68.985,75.61,44.9
2016-09-12,216.34,65.13,67.27,69.15,76.75,45.54
2016-09-13,213.23,64.38,66.49,68.5508,75.68,44.89
2016-09-14,213.15,64.115,66.49,68.49,75.79,44.83
2016-09-15,215.28,64.93,67.14,69.1895,76.5,45.23
2016-09-16,213.37,64.835,66.84,68.7201,76.4,45.11
2016-09-19,213.41,64.87,66.92,69.2,76.51,45.21
2016-09-20,213.42,64.79,67.0,69.1903,76.59,45.26
2016-09-21,215.82,65.47,67.71,69.33,77.67,45.88
2016-09-22,217.18,65.8,68.07,70.5,78.26,46.17
2016-09-23,215.99,65.53,67.64,70.1938,77.91,45.97
2016-09-26,214.24,64.41,66.89,69.341,77.13,45.48
2016-09-27,215.57,64.84,67.27,69.4979,77.6345,45.62
2016-09-28,216.64,65.22,67.47,69.5499,77.75,45.66
2016-09-29,214.68,64.49,66.88,69.4166,77.1,45.23
2016-09-30,216.3,65.28,67.49,69.789,77.37,45.43
2016-10-03,215.78,65.14,67.28,69.34,77.09,45.11
2016-10-04,214.68,64.9889,66.85,69.07,76.34,44.67
2016-10-05,215.63,65.558,67.1,69.135,76.29,44.57
2016-10-06,215.78,65.535,67.16,69.2099,76.52,44.6
2016-10-07,215.04,65.18,66.96,68.88,76.22,44.55
2016-10-10,216.16,65.62,67.29,69.1565,76.56,44.77
2016-10-11,213.43,64.76,66.55,68.25,75.61,44.21
2016-10-12,213.71,64.71,66.64,68.53,76.11,44.44
2016-10-13,213.01,64.41,66.49,68.25,76.03,44.47
2016-10-14,213.12,64.34,66.56,68.705,75.95,44.45
2016-10-17,212.38,64.18,66.45,68.18,75.81,44.35
2016-10-18,213.71,64.72,66.48,68.55,76.21,44.55
2016-10-19,214.28,64.81,66.6,68.67,76.17,44.51
2016-10-20,213.88,64.77,66.39,68.46,76.08,44.35
2016-10-21,213.98,64.57,66.28,68.35,76.14,44.23
2016-10-24,214.89,64.86,66.58,68.72,76.65,44.38
2016-10-25,214.17,64.62,66.28,68.42,76.22,44.29
2016-10-26,213.74,64.62,66.35,68.185,75.76,44.13
2016-10-27,213.17,64.37,66.09,67.88,75.27,43.82
2016-10-28,212.54,64.33,66.11,68.2202,75.43,43.91
2016-10-31,212.55,64.5,66.11,68.28,75.87,44.18
2016-11-01,211.01,64.06,65.65,67.4762,75.14,43.71
2016-11-02,209.74,63.84,65.32,67.115,74.62,43.64
2016-11-03,208.78,63.47,65.17,67.04,74.2,43.54
2016-11-04,208.55,63.37,65.06,66.965,74.12,43.5
2016-11-07,213.15,64.79,66.43,68.19,75.601,44.2
2016-11-08,214.11,64.97,66.75,68.635,76.15,44.49
2016-11-09,216.3792,66.28,67.54,69.31,75.83,44.36
2016-11-10,216.92,67.04,67.63,69.3565,74.86,44.13
2016-11-11,216.42,67.1,67.56,69.28,74.76,44.06
2016-11-14,216.59,67.7928,67.38,69.61,74.15,44.0
2016-11-15,218.28,68.33,67.67,70.3,74.85,44.25
2016-11-16,217.87,68.01,67.78,70.18,75.07,44.3
2016-11-17,218.99,68.19,68.1,70.55,75.48,44.43
2016-11-18,218.5,68.05,67.98,70.35,75.27,44.31
2016-11-21,220.15,68.45,68.42,70.83,75.78,44.49
2016-11-22,220.58,68.7,68.63,71.0308,76.04,44.63
2016-11-23,220.7,68.93,68.43,71.1098,76.2,44.52
2016-11-25,221.52,69.16,68.71,71.405,76.33,44.76
2016-11-28,220.48,68.77,68.48,71.14,76.3,44.83
2016-11-29,220.91,68.81,68.5,71.33,76.6,45.02
2016-11-30,220.38,69.07,68.1,71.13,75.42,44.45
2016-12-01,219.57,69.17,67.87,70.5,74.0,44.08
2016-12-02,219.68,69.05,67.87,70.5442,74.44,44.22
2016-12-05,221.0,69.44,68.17,71.0999,74.99,44.33
2016-12-06,221.7,69.83,68.29,71.4699,75.18,44.46
2016-12-07,224.6,70.95,69.19,72.32,76.16,45.01
2016-12-08,225.15,71.32,69.33,72.75,76.13,45.03
2016-12-09,226.51,71.71,69.7,72.7709,76.35,45.32
2016-12-12,226.25,71.44,69.82,72.7537,76.26,45.54
2016-12-13,227.76,71.85,70.32,73.12,76.89,45.77
2016-12-14,225.88,71.18,69.75,72.325,76.43,45.32
2016-12-15,226.81,71.55,69.94,72.57,76.82,45.43
2016-12-16,225.04,71.31,69.91,72.5423,76.61,45.6
2016-12-19,225.53,71.45,70.05,72.675,76.87,45.75
2016-12-20,226.4,71.74,70.28,72.8856,77.12,45.77
2016-12-21,225.77,71.63,70.1,72.8,77.03,45.62
2016-12-22,225.38,70.87,69.7,72.08,76.61,45.3
2016-12-23,225.71,71.06,69.75,72.23,76.75,45.37
2016-12-27,226.27,71.23,69.81,72.34,77.09,45.42
2016-12-28,224.4,70.55,69.31,71.65,76.3,45.15
2016-12-29,224.35,70.44,69.39,71.86,76.46,45.37
2016-12-30,223.53,70.19,69.1,71.82,75.86,45.22
2017-01-03,225.24,70.92,69.6,71.94,76.08,45.34
2017-01-04,226.58,71.67,69.99,72.7997,76.53,45.55
2017-01-05,226.4,71.28,69.92,72.6331,76.78,45.6
2017-01-06,227.21,71.21,70.16,72.876,77.22,45.66
2017-01-09,226.46,70.95,69.81,72.5268,77.19,45.44
2017-01-10,226.46,71.23,69.7,72.5125,77.15,45.38
2017-01-11,227.1,71.25,69.74,72.4743,77.4,45.52
2017-01-12,226.53,70.99,69.66,72.63,77.31,45.51
2017-01-13,227.05,71.03,69.66,72.77,77.5,45.54
2017-01-17,226.25,70.72,69.7,72.5882,77.32,45.68
2017-01-18,226.75,70.86,69.82,72.94,77.55,45.72
2017-01-19,225.91,70.56,69.47,72.44,77.46,45.47
2017-01-20,226.74,70.67,69.66,72.585,77.62,45.63
2017-01-23,226.15,70.44,69.56,72.68,77.45,45.61
2017-01-24,227.6,71.18,70.03,73.11,78.08,45.72
2017-01-25,229.57,72.01,70.62,73.65,78.72,45.87
2017-01-26,229.33,71.82,70.45,73.58,78.61,45.8
2017-01-27,228.97,71.51,70.35,73.33,78.73,45.82
2017-01-30,227.55,71.06,70.04,73.04,78.25,45.68
2017-01-31,227.53,71.08,69.9,72.95,78.25,45.79
2017-02-01,227.62,71.57,69.8,72.61,78.43,45.48
2017-02-02,227.77,71.44,69.82,72.87,78.57,45.75
2017-02-03,229.34,72.18,70.33,73.59,78.89,45.99
2017-02-06,228.93,72.12,70.25,73.426,78.85,45.86
2017-02-07,228.94,71.96,70.36,73.42,79.09,45.98
2017-02-08,229.24,71.84,70.33,73.5603,79.29,46.14
2017-02-09,230.6,72.33,70.68,74.0335,79.44,46.34
2017-02-10,231.51,72.56,71.02,74.43,79.69,46.51
2017-02-13,232.77,73.1,71.41,74.786,79.93,46.66
2017-02-14,233.7,73.66,71.72,74.73,79.92,46.69
2017-02-15,234.92,74.15,72.17,75.2,80.3,46.87
2017-02-16,234.72,74.12,72.25,75.07,80.445,47.07
2017-02-17,235.09,74.17,72.55,75.36,80.54,47.11
2017-02-21,236.49,74.74,72.87,75.93,81.11,47.45
2017-02-22,236.28,74.56,72.86,75.83,81.19,47.46
2017-02-23,236.44,74.41,73.07,75.79,80.99,47.71
2017-02-24,236.74,74.48,73.3,75.8954,81.16,47.94
2017-02-27,237.11,74.75,73.29,76.275,81.33,47.85
2017-02-28,236.47,74.33,73.18,75.94,81.22,47.87
2017-03-01,239.78,75.32,74.14,76.77,82.07,48.18
2017-03-02,238.27,74.87,73.87,76.44,81.58,48.07
2017-03-03,238.42,75.03,73.84,76.26,81.71,47.98
2017-03-06,237.71,74.52,73.65,75.8492,81.56,47.89
2017-03-07,237.0,74.08,73.46,75.6,81.56,47.81
2017-03-08,236.56,73.96,73.34,75.5828,81.53,47.65
2017-03-09,236.86,73.79,73.34,75.42,81.67,47.67
2017-03-10,237.69,74.06,73.63,75.7,82.16,47.88
2017-03-13,237.81,73.94,73.64,75.7101,82.45,47.96
2017-03-14,236.9,73.64,73.41,75.5,82.15,47.81
2017-03-15,238.95,74.24,74.09,76.26,82.88,48.28
2017-03-16,238.48,74.11,73.93,76.1,82.67,48.12
2017-03-17,237.03,73.78,73.92,76.18,82.865,48.26
2017-03-20,236.77,73.5784,73.82,76.1394,82.917,48.1499
2017-03-21,233.73,72.3,73.09,75.2411,81.94,47.92
2017-03-22,234.28,72.56,73.23,75.19,82.37,47.99
2017-03-23,234.03,72.5,73.14,75.2647,82.21,47.96
2017-03-24,233.86,72.08,72.7,75.1581,82.15,47.71
2017-03-27,233.62,72.04,72.57,74.6734,82.05,47.62
2017-03-28,235.32,72.78,72.94,75.4172,82.38,47.75
2017-03-29,235.54,72.97,72.87,75.27,82.62,47.74
2017-03-30,236.29,73.31,72.95,75.59,82.65,47.75
2017-03-31,235.74,73.12,72.8,75.57,82.65,47.72
2017-04-03,235.33,72.83,72.62,75.1761,82.65,47.66
2017-04-04,235.48,72.88,72.6,75.13,82.6,47.68
2017-04-05,234.78,72.46,72.4,75.01,82.4856,47.7
2017-04-06,235.44,72.76,72.57,75.2542,82.64,47.68
2017-04-07,235.2,72.7,72.55,75.3,82.61,47.65
2017-04-10,235.34,72.78,72.55,75.33,82.59,47.72
2017-04-11,235.06,72.67,72.56,75.27,82.5,47.77
2017-04-12,234.03,72.26,72.33,75.01,82.19,47.71
2017-04-13,232.51,71.73,71.96,74.8387,81.8,47.53
2017-04-17,234.57,72.26,72.5,75.33,82.66,47.84
2017-04-18,233.87,71.97,72.27,75.28,82.61,47.85
2017-04-19,233.44,71.92,72.02,75.17,82.74,47.84
2017-04-20,235.34,72.66,72.54,75.61,83.22,47.99
2017-04-21,234.59,72.34,72.41,75.55,83.2,47.96
2017-04-24,237.17,73.21,73.02,76.185,84.05,48.32
2017-04-25,238.55,73.56,73.51,76.56,84.53,48.46
2017-04-26,238.4,73.62,73.38,76.67,84.25,48.45
2017-04-27,238.6,73.65,73.44,76.6692,84.65,48.5
2017-05-01,238.68,73.33,73.17,76.26,85.22,48.34
2017-05-02,238.77,73.36,73.3,76.03,85.07,48.32
2017-05-03,238.48,73.24,73.2,75.97,84.83,48.15
2017-05-04,238.76,73.16,73.28,76.0941,84.97,48.34
2017-05-05,239.7,73.61,73.53,76.59,85.41,48.52
2017-05-08,239.66,73.69,73.5,76.2316,85.35,48.37
2017-05-09,239.44,73.74,73.49,76.138,85.32,48.25
2017-05-10,239.87,73.85,73.48,76.3205,85.93,48.31
2017-05-11,239.38,73.63,73.31,76.18,85.9,48.24
2017-05-12,238.98,73.31,73.21,75.8214,86.05,48.15
2017-05-15,240.3,73.71,73.63,76.35,86.71,48.38
2017-05-16,240.08,73.51,73.57,76.08,86.85,48.2
2017-05-17,235.82,71.84,72.63,75.33,85.22,47.93
2017-05-18,236.77,71.92,72.78,75.43,85.85,48.06
